treatment,sales,past_sales,female
0,0,0,0
1,0,0,0
1,0,0,0
0,0,8.63,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,12.44,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,5.01,0,0
1,0,0,0
1,13.16,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,4.17,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,5.49,0
0,0,7.83,0
1,0,0,0
0,0,0,0
0,7.25,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,4.55,0,0
1,0,0,0
0,0,0,0
1,4.92,6.12,0
0,0,0,0
1,0,0,0
0,0,0,0
1,12.02,1.69,0
1,16.05,0,0
1,0,11.44,1
1,8.48,0,1
1,0,0,0
1,11.5,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,2.5,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,2.65,0
1,0,0,0
0,0,0,0
0,0,5.16,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,1.86,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,4.83,0
0,0,7.06,1
0,0,3.17,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,5.88,0,0
0,0,0,0
1,0,2.67,1
1,0,0,1
0,0,0,0
0,0,7.66,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,20.16,4.72,1
0,0,0,0
1,0,0,1
1,0,0,0
0,3.32,0,0
0,0,0,0
0,0,0,0
0,0,2.14,0
0,2.18,0,0
1,9.56,9.42,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,4.29,0,0
1,0,1.98,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,1.46,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,3.21,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,8.97,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,3.89,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,7.42,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
1,0,4.44,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
0,0,10.23,0
0,0,0,0
0,0,0,0
1,6.2,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,4.42,3.06,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,7.08,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,7.33,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,7.63,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,6.04,0
1,0,0,1
0,0,0,0
1,7.44,0,0
0,6.54,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,5.54,0,0
1,0,5.33,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,3.87,0
1,0,0,1
0,0,0,0
0,0,0,0
0,9.93,0,1
0,0,0,0
0,8.27,2.12,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,5.22,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,3.99,0
0,0,0,0
1,0,0,0
1,0,0,1
1,7.06,0,0
0,5.42,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,11.58,0,0
1,14.17,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,16.26,0,0
0,7.79,0,1
1,5.03,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,2.64,1
0,6.49,0,0
1,0,0,1
1,0,0,1
1,0,4.11,1
0,0,0,1
1,0,0,0
0,0,5.69,1
0,0,0,1
1,0,0,0
1,0,0,1
1,9.78,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,3.75,1
0,10.99,4.67,0
0,0,0,1
1,0,7.53,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,5.37,0,0
0,0,0,0
0,0,13.3,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,10.34,3.44,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,2.61,1
1,0,0,1
1,0,4.04,0
0,0,0,0
0,0,0,1
0,0,0,0
0,6.47,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,8.82,6.84,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,2,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,7.95,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,3.88,3.63,0
1,0,0,1
0,0,0,0
0,0,0,1
1,7.21,3.82,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,5.91,3.87,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,10.17,0
1,3.31,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,3.59,1
0,0,0,0
1,0,0,1
1,0,9.66,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,6.79,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,21.53,0,0
1,5.21,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,12.86,0,0
0,0,0,0
1,0,2.78,0
1,0,0,1
0,0,0,1
0,3.73,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,9.55,0,1
1,0,6.31,0
1,6.72,3.5,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,8.71,8.27,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,7.12,1
1,7.73,0,1
1,0,0,0
1,0,3.13,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,6.18,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,9.32,0
0,0,0,1
0,0,0,1
1,0,0,1
0,2.14,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,12.26,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,6.48,0,1
1,0,0,1
1,0,0,0
0,0,7.07,0
1,0,0,1
1,7.6,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,5.39,1
0,0,0,1
0,4.62,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,3.59,0,0
1,0,0,1
0,0,0,0
0,0,6.11,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,9.13,0,1
0,0,3.13,0
1,0,0,0
0,8.55,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,5.24,0,0
1,0,0,1
1,0,3.96,0
1,5.72,0,0
1,0,0,1
0,0,0,1
1,8.75,0,1
0,0,0,1
1,5.38,0,1
1,0,4.02,1
0,4.77,2.44,0
0,0,0,1
0,0,5.67,0
0,0,0,1
0,0,0,1
1,5.7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,1.8,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,0,4.99,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,5.51,0,1
0,0,0,1
1,0,2.79,0
1,0,2.14,1
1,0,0,1
1,0,0,0
1,0,0,0
0,4.27,0,0
0,0,0,0
0,0,3.43,0
1,6.26,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,4.05,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,3.27,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,10.36,6.86,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,4.61,0,0
1,0,0,0
1,0,0,1
0,4.61,0,1
0,0,2.44,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,7.38,0,1
1,0,2.34,0
0,0,0,1
1,0,0,0
1,0,8.5,0
1,0,0,0
1,0,0,0
1,0,0,0
0,12.96,0,0
1,0,0,0
1,0,0,1
1,14.25,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,17.38,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,2.08,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,13.91,0,0
0,0,0,1
0,0,0,1
0,4.68,0,1
1,0,5.23,1
0,0,0,1
0,7.26,0,0
1,0,0,0
0,0,2.78,0
0,0,4.28,0
0,0,0,0
0,0,0,0
1,0,2.85,0
1,0,0,1
0,0,0,1
0,0,0,0
1,6,0,0
1,15.77,10.83,1
0,0,0,0
1,8.01,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,6.56,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,7.86,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,5.69,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,2.6,4.51,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,8.65,0,0
1,0,3.13,0
0,0,0,0
0,0,3.31,1
0,6.47,0,1
1,0,0,1
1,5.07,3.2,0
0,0,0,0
1,0,7.69,0
0,0,0,1
0,4.13,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,4.69,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,10.32,0,0
0,0,7.7,0
0,0,3.21,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,2.25,1
1,0,0,0
0,0,4.12,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,5.6,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,6.78,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,3.52,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,10.06,0
1,0,0,0
1,0,0,1
0,13.01,3.9,1
0,0,0,1
0,0,0,0
1,0,0,0
0,2.42,0,0
1,0,3.32,1
0,0,10.47,0
0,0,3.32,0
1,0,0,0
1,0,0,0
1,0,7.29,0
0,0,0,0
1,0,0,1
0,2.05,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,6.23,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,13.65,0,0
0,0,2.13,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,2.57,0,0
1,9.46,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,2.68,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,4.58,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,10.12,0,0
0,6.99,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,5.87,0,1
0,5.01,0,0
1,4.11,0,0
0,0,0,0
0,0,0,1
0,0,6.7,1
1,0,0,0
0,5.92,2.1,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,5.48,0,0
0,0,0,0
1,3.56,0,1
0,0,6.03,0
1,0,0,1
0,0,0,0
1,0,0,1
1,4.28,0,0
0,0,0,1
0,0,0,1
1,0,2.27,0
1,0,0,1
0,5.09,0,1
0,8.39,0,1
0,0,0,1
0,5.83,6.89,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,10.81,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,3.21,0,0
1,0,0,0
0,7.07,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,2.94,0
0,0,0,0
0,0,12.63,1
0,10.89,0,1
1,0,0,0
1,5.5,0,0
1,0,2.28,1
0,0,0,0
1,6.62,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,11.17,0,0
0,0,0,0
1,0,0,0
1,6.73,0,0
0,0,11.93,0
1,0,0,1
1,4.85,0,0
1,0,2.62,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,7.09,0,0
1,0,0,0
1,0,0,1
1,10.53,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,6.44,0
0,0,0,0
1,0,0,0
0,0,3.25,0
0,0,0,0
0,8.87,6.43,0
1,8.83,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,9.23,0,1
1,0,3.97,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,4.97,0
0,3.78,0,0
0,0,0,0
1,0,2.21,0
1,3.09,0,1
1,0,0,0
1,0,0,0
0,16.03,0,0
0,0,0,1
0,0,0,0
0,0,1.37,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,3.79,0
1,0,0,0
1,0,0,1
1,0,0,0
0,8.04,1.34,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,9.15,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,13.04,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,11.43,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,3.9,1
1,0,9.03,1
1,0,10.22,0
0,0,0,0
1,0,0,1
0,0,3.23,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,3.94,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,16.8,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,2.96,1
0,0,0,1
1,2.73,0,0
1,0,0,0
0,0,0,1
1,0,4.51,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,8.39,0
0,12.41,0,1
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,2.48,0
0,0,0,1
0,0,0,0
1,0,2.52,0
1,0,11.06,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,4.69,0,0
1,6.37,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,3.98,0,0
0,3.38,0,1
1,0,0,0
0,0,0,0
0,3.03,0,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,5.71,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,7.62,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,7.94,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,5.13,3.82,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,6.28,2.21,0
0,0,0,0
1,0,0,1
0,2.51,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,7.05,0,0
1,0,0,1
1,0,2.65,0
1,0,7.82,0
0,0,0,0
0,0,2.45,1
0,0,0,1
0,0,2.89,0
1,11.33,0,1
0,3.77,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,1.89,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,4.88,0,0
1,0,4.95,0
1,0,0,1
0,3.95,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,9.97,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,3.1,0
0,0,3.8,0
0,0,0,0
1,0,0,1
1,0,7.25,0
0,0,0,0
0,0,3.63,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,6.12,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
1,4.32,0,0
0,0,0,1
1,0,0,0
1,2.58,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,7.39,2.69,0
0,0,0,0
0,0,0,1
1,1.98,0,0
0,4.99,0,1
0,0,0,0
1,0,8.47,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,3.6,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,6.33,0
0,0,0,0
0,0,0.79,0
1,0,5.78,0
0,0,0,0
1,0,0,1
0,0,0,1
1,11.8,0,0
1,0,0,1
1,0,4.58,0
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,8.22,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,2.12,1
0,0,0,1
0,0,0,0
0,0,5.86,0
0,0,0,1
0,0,0,0
1,6.02,0,0
0,6.5,0,0
0,4.25,9.37,1
1,0,0,1
0,0,1.77,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,4.96,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,3.87,0,0
0,0,0,0
0,5.33,2.72,1
0,0,0,1
0,0,0,0
0,11.3,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,4.33,1
0,0,0,0
0,0,0,0
1,11.22,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,2.21,0
1,0,0,0
1,0,0,0
0,4.38,0,0
1,0,2.11,0
1,0,10.66,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,11.37,0,1
1,11.66,0,0
1,0,2.97,1
1,0,0,0
0,0,0,1
0,4.81,0,0
0,0,0,0
1,0,0,0
1,0,5.91,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,14.68,4.31,1
1,9,0,0
0,4.32,0,0
1,0,0,0
0,0,3.62,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,4.81,0
0,0,0,0
1,0,0,1
0,0,0,0
0,5.59,0,0
1,0,2.92,1
1,0,0,1
0,0,0,0
0,3.8,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,7.63,1
1,0,0,1
1,0,5.59,1
0,0,0,0
0,0,3,0
0,11.91,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,2.4,1
1,0,0,1
0,0,0,1
1,8.79,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,13.95,0,0
1,7.22,5.77,0
0,4.55,0,0
1,6.4,0,0
0,0,0,1
0,0,0,1
1,0,3.7,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,4.96,0
1,0,0,0
1,0,0,1
1,0,5.23,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,5.43,0
1,5.12,0,0
0,0,0,0
0,0,0,0
1,5.83,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,5.58,0
0,0,0,0
0,0,0,0
0,4.36,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,7.04,0
0,0,0,0
0,0,0,1
0,0,0,1
1,2.4,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,7.26,0
1,0,0,0
0,0,0,1
0,0,3.23,0
1,0,0,0
1,0,0,1
1,0,7.06,0
0,0,0,1
0,5,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,2.76,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,7.63,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,14.17,0,0
0,2.02,0,0
1,0,5.79,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,5.75,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,4.85,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,1.58,0,0
1,0,0,0
0,19.35,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,2.45,0
1,0,0,1
1,0,0,1
1,0,0,0
1,6.29,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,5.09,4.51,1
0,0,0,1
1,0,5.75,0
1,0,2.63,1
0,0,0,1
0,12.98,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,6.38,0,0
1,0,1.8,0
1,6.18,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,6.83,0
0,0,4.53,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
1,5.26,0,1
1,0,7.47,0
1,8.2,0,1
0,0,3.01,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,4.11,0
1,0,0,1
0,0,0,0
1,0,0,0
0,3.55,0,1
0,8.3,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,2.38,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,4.34,0
1,0,6.69,0
